Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
1/12/2024,AirNow,60371701,1,0.026,ppm,24,Pomona,24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/13/2024,AirNow,60371701,1,0.033,ppm,31,Pomona,24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/14/2024,AirNow,60371701,1,0.036,ppm,33,Pomona,24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/15/2024,AirNow,60371701,1,0.027,ppm,25,Pomona,24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/17/2024,AQS,60371701,1,0.023,ppm,21,Pomona,13,76,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/18/2024,AQS,60371701,1,0.031,ppm,29,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/19/2024,AQS,60371701,1,0.025,ppm,23,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/20/2024,AQS,60371701,1,0.019,ppm,18,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/21/2024,AQS,60371701,1,0.032,ppm,30,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/22/2024,AQS,60371701,1,0.031,ppm,29,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/23/2024,AQS,60371701,1,0.029,ppm,27,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/24/2024,AQS,60371701,1,0.024,ppm,22,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/25/2024,AQS,60371701,1,0.03,ppm,28,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/26/2024,AQS,60371701,1,0.031,ppm,29,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/27/2024,AQS,60371701,1,0.037,ppm,34,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/28/2024,AQS,60371701,1,0.038,ppm,35,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/29/2024,AQS,60371701,1,0.035,ppm,32,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/30/2024,AQS,60371701,1,0.035,ppm,32,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/31/2024,AQS,60371701,1,0.044,ppm,41,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/1/2024,AQS,60371701,1,0.037,ppm,34,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/2/2024,AQS,60371701,1,0.038,ppm,35,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/3/2024,AQS,60371701,1,0.04,ppm,37,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/4/2024,AQS,60371701,1,0.034,ppm,31,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/5/2024,AQS,60371701,1,0.023,ppm,21,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/6/2024,AQS,60371701,1,0.029,ppm,27,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/7/2024,AQS,60371701,1,0.036,ppm,33,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/8/2024,AirNow,60371701,1,0.036,ppm,33,Pomona,18,75,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/9/2024,AQS,60371701,1,0.037,ppm,34,Pomona,13,76,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/10/2024,AQS,60371701,1,0.039,ppm,36,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/11/2024,AQS,60371701,1,0.043,ppm,40,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/12/2024,AQS,60371701,1,0.038,ppm,35,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/13/2024,AQS,60371701,1,0.042,ppm,39,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/14/2024,AQS,60371701,1,0.043,ppm,40,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/15/2024,AQS,60371701,1,0.044,ppm,41,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/16/2024,AQS,60371701,1,0.037,ppm,34,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/17/2024,AQS,60371701,1,0.038,ppm,35,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/18/2024,AQS,60371701,1,0.037,ppm,34,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/19/2024,AQS,60371701,1,0.028,ppm,26,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/20/2024,AQS,60371701,1,0.019,ppm,18,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/21/2024,AQS,60371701,1,0.04,ppm,37,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/22/2024,AQS,60371701,1,0.04,ppm,37,Pomona,13,76,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/23/2024,AQS,60371701,1,0.039,ppm,36,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/24/2024,AQS,60371701,1,0.039,ppm,36,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/25/2024,AQS,60371701,1,0.037,ppm,34,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/26/2024,AQS,60371701,1,0.026,ppm,24,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/27/2024,AQS,60371701,1,0.032,ppm,30,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/28/2024,AQS,60371701,1,0.038,ppm,35,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/29/2024,AQS,60371701,1,0.04,ppm,37,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/1/2024,AQS,60371701,1,0.039,ppm,36,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/2/2024,AQS,60371701,1,0.037,ppm,34,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/3/2024,AQS,60371701,1,0.04,ppm,37,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/4/2024,AQS,60371701,1,0.041,ppm,38,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/5/2024,AQS,60371701,1,0.043,ppm,40,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/6/2024,AQS,60371701,1,0.033,ppm,31,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/7/2024,AQS,60371701,1,0.032,ppm,30,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/8/2024,AQS,60371701,1,0.036,ppm,33,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/9/2024,AQS,60371701,1,0.048,ppm,44,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/10/2024,AQS,60371701,1,0.049,ppm,45,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/11/2024,AQS,60371701,1,0.042,ppm,39,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/12/2024,AQS,60371701,1,0.031,ppm,29,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/13/2024,AQS,60371701,1,0.042,ppm,39,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/14/2024,AQS,60371701,1,0.045,ppm,42,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/15/2024,AQS,60371701,1,0.039,ppm,36,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/16/2024,AQS,60371701,1,0.046,ppm,43,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/17/2024,AQS,60371701,1,0.048,ppm,44,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/18/2024,AQS,60371701,1,0.045,ppm,42,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/19/2024,AQS,60371701,1,0.054,ppm,50,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/20/2024,AQS,60371701,1,0.052,ppm,48,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/21/2024,AQS,60371701,1,0.053,ppm,49,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/22/2024,AQS,60371701,1,0.05,ppm,46,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/23/2024,AQS,60371701,1,0.04,ppm,37,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/24/2024,AQS,60371701,1,0.039,ppm,36,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/25/2024,AQS,60371701,1,0.04,ppm,37,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/26/2024,AQS,60371701,1,0.045,ppm,42,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/27/2024,AQS,60371701,1,0.055,ppm,51,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/28/2024,AQS,60371701,1,0.044,ppm,41,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/29/2024,AQS,60371701,1,0.049,ppm,45,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/30/2024,AQS,60371701,1,0.044,ppm,41,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/31/2024,AQS,60371701,1,0.045,ppm,42,Pomona,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/1/2024,AQS,60371701,1,0.047,ppm,44,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/2/2024,AQS,60371701,1,0.049,ppm,45,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/3/2024,AQS,60371701,1,0.054,ppm,50,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/4/2024,AQS,60371701,1,0.039,ppm,36,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/5/2024,AQS,60371701,1,0.045,ppm,42,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/6/2024,AQS,60371701,1,0.049,ppm,45,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/7/2024,AQS,60371701,1,0.052,ppm,48,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/8/2024,AQS,60371701,1,0.048,ppm,44,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/9/2024,AQS,60371701,1,0.057,ppm,58,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/10/2024,AQS,60371701,1,0.064,ppm,80,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/11/2024,AQS,60371701,1,0.047,ppm,44,Pomona,18,106,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/12/2024,AQS,60371701,1,0.049,ppm,45,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/13/2024,AQS,60371701,1,0.051,ppm,47,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/14/2024,AQS,60371701,1,0.045,ppm,42,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/15/2024,AQS,60371701,1,0.059,ppm,64,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/16/2024,AQS,60371701,1,0.063,ppm,77,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/17/2024,AQS,60371701,1,0.064,ppm,80,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/18/2024,AQS,60371701,1,0.057,ppm,58,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/19/2024,AQS,60371701,1,0.056,ppm,54,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/20/2024,AQS,60371701,1,0.063,ppm,77,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/21/2024,AQS,60371701,1,0.079,ppm,129,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/22/2024,AQS,60371701,1,0.057,ppm,58,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/23/2024,AQS,60371701,1,0.047,ppm,44,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/24/2024,AQS,60371701,1,0.049,ppm,45,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/25/2024,AQS,60371701,1,0.041,ppm,38,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/26/2024,AQS,60371701,1,0.039,ppm,36,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/27/2024,AQS,60371701,1,0.051,ppm,47,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/28/2024,AQS,60371701,1,0.057,ppm,58,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/29/2024,AQS,60371701,1,0.062,ppm,74,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
4/30/2024,AQS,60371701,1,0.06,ppm,67,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/1/2024,AQS,60371701,1,0.06,ppm,67,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/2/2024,AQS,60371701,1,0.057,ppm,58,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/3/2024,AQS,60371701,1,0.058,ppm,61,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/4/2024,AQS,60371701,1,0.046,ppm,43,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/5/2024,AQS,60371701,1,0.05,ppm,46,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/6/2024,AQS,60371701,1,0.052,ppm,48,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/7/2024,AQS,60371701,1,0.062,ppm,74,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/8/2024,AQS,60371701,1,0.059,ppm,64,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/9/2024,AQS,60371701,1,0.059,ppm,64,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/10/2024,AQS,60371701,1,0.062,ppm,74,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/11/2024,AQS,60371701,1,0.065,ppm,84,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/12/2024,AQS,60371701,1,0.066,ppm,87,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/13/2024,AQS,60371701,1,0.053,ppm,49,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/14/2024,AQS,60371701,1,0.052,ppm,48,Pomona,32,188,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/15/2024,AQS,60371701,1,0.04,ppm,37,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/16/2024,AQS,60371701,1,0.043,ppm,40,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/17/2024,AQS,60371701,1,0.048,ppm,44,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/18/2024,AQS,60371701,1,0.054,ppm,50,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/19/2024,AQS,60371701,1,0.057,ppm,58,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/20/2024,AQS,60371701,1,0.048,ppm,44,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/21/2024,AQS,60371701,1,0.053,ppm,49,Pomona,24,141,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/22/2024,AQS,60371701,1,0.056,ppm,54,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/23/2024,AQS,60371701,1,0.048,ppm,44,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/24/2024,AQS,60371701,1,0.041,ppm,38,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/25/2024,AQS,60371701,1,0.043,ppm,40,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/26/2024,AQS,60371701,1,0.046,ppm,43,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/27/2024,AQS,60371701,1,0.056,ppm,54,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/28/2024,AQS,60371701,1,0.058,ppm,61,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/29/2024,AQS,60371701,1,0.056,ppm,54,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/30/2024,AQS,60371701,1,0.062,ppm,74,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
5/31/2024,AQS,60371701,1,0.063,ppm,77,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/1/2024,AQS,60371701,1,0.06,ppm,67,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/2/2024,AQS,60371701,1,0.046,ppm,43,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/3/2024,AQS,60371701,1,0.048,ppm,44,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
6/4/2024,AQS,60371701,1,0.068,ppm,93,Pomona,34,200,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
